sample_name,Target,0,1,2,3,4,5,6,7,8,9,cas9_score,nick_to_pegRNA,dPAM,PE3b,RTT_GC,RTT_length,PBS_GC,PBS_length,N_subsitution,N_deletion,N_insertions,Target_pos,Target_end_flank
EDFIG10_HEK293T_HBB_4AT_PE3,43.5103238,0,0.0544266,0.45286,0.486153,0.474038,0.374986,0,0.0224091,0.0330876,0.0371544,54.658,72,0,0,0.5,14,0.615384615,13,1,0,0,4,10
EDFIG10_HEK293T_HEK3_1CTTINS_PE3,52.44926293,0.247531,0.267672,0.111921,0.0824388,0.101166,0.113167,0.11733,0.116516,0.344256,0.433382,63.265,90,1,0,0.5,10,0.615384615,13,0,0,3,1,6
EDFIG10_HEK293T_HEK3_1TG_PE3,53.24303273,0.794773,0.284468,0.277751,0.291675,0.312424,0.329015,0.0184348,0.0228877,0.0105403,0,63.265,90,0,0,0.6,10,0.615384615,13,1,0,0,1,9
EDFIG10_HEK293T_HEK3_3AC_PE3,54.54096037,0.794663,0.277289,0.270538,0.280266,0.300207,0.31621,0.0134202,0.0149849,0.0159211,0.187616,63.265,90,0,0,0.6,10,0.615384615,13,1,0,0,3,7
EDFIG10_HEK293T_HEK3_3AT_5GT_6GT_PE3,58.15175967,0.815335,0.0912931,0.0969087,0.0916619,0.0846084,0.0907371,0.0877728,0.118702,0.1507,0.166574,63.265,90,1,0,0.5,34,0.615384615,13,3,0,0,3,28
EDFIG10_HEK293T_HEK3_3AT_PE3,47.3140548,0.792643,0.281373,0.274493,0.199143,0.213312,0.224669,0.0616616,0.0709189,0.0750466,0.240689,63.265,90,0,0,0.5,10,0.615384615,13,1,0,0,3,7
EDFIG10_HEK293T_PRNP_6GT_PE3,54.56097483,0.0480402,0.182728,0.235516,0.0312821,0.0240813,0.403503,0.457102,0.495746,0.510132,0.302574,46.11,72,1,0,0.5,12,0.833333333,12,1,0,0,6,6
EDFIG10_HEK293T_RNF2_1CA_PE3,32.95111797,0.257855,0.413246,0.498761,0.345037,0,0.337716,0.368911,0.0609921,0.431227,0.482303,52.23,41,0,0,0.428571429,14,0.333333333,15,1,0,0,1,13
EDFIG10_HEK293T_RNF2_1CG_PE3,44.3991034,0.254212,0.390318,0.471,0.340184,0,0.332571,0.363278,0.0593415,0.418499,0.46801,52.23,41,0,0,0.5,14,0.333333333,15,1,0,0,1,13
EDFIG10_HEK293T_RNF2_1GTAINS_PE3,51.98244223,0.228994,0.430073,0.517421,0.303128,0,0.290634,0.328395,0.0578964,0.407654,0.455883,52.23,41,1,0,0.470588235,17,0.333333333,15,0,0,3,1,13
EDFIG5A_VEGFA_10NT,17.37086493,0.266022,0.278374,0.262144,0.0495295,0.275272,0.291363,0.309661,0.277589,0.0209422,0.0152966,66.789,,1,0,0.6,10,0.615384615,13,1,0,0,5,5
EDFIG5A_VEGFA_11NT,18.06872737,0.79491,0.261503,0.273791,0.249033,0.0856953,0.0965524,0.128723,0.143795,0.119057,0,66.789,,1,0,0.545454545,11,0.615384615,13,1,0,0,5,6
EDFIG5A_VEGFA_12NT,15.24998863,0.992858,0.217848,0.403424,0.421968,0.370355,0.147775,0.155291,0.094336,0.128094,0.123746,66.789,,1,0,0.583333333,12,0.615384615,13,1,0,0,5,7
EDFIG5A_VEGFA_13NT,19.81898117,0.762446,0.251051,0.24234,0.371607,0.388731,0.343072,0.150568,0.158308,0.0867241,0.133111,66.789,,1,0,0.538461538,13,0.615384615,13,1,0,0,5,8
EDFIG5A_VEGFA_14NT,21.0236279,0.0396232,0.0302573,0.229777,0.221895,0.415619,0.434763,0.375538,0.193787,0.203755,0.0626397,66.789,,1,0,0.5,14,0.615384615,13,1,0,0,5,9
EDFIG5A_VEGFA_15NT,17.79459837,0.999298,0.801025,0.550828,0.176276,0.17216,0.351433,0.367692,0.31212,0.197177,0.218846,66.789,,1,0,0.533333333,15,0.615384615,13,1,0,0,5,10
EDFIG5A_VEGFA_16NT,15.7385033,0.890285,0.19239,0.117697,0.085124,0.0760965,0.206468,0.394077,0.412253,0.338349,0.262562,66.789,,1,0,0.5625,16,0.615384615,13,1,0,0,5,11
EDFIG5A_VEGFA_17NT,22.53634227,0.0789577,0.101276,0.128381,0.12728,0.0934715,0.0376111,0.0465475,0.087888,0.0919387,0.0768508,66.789,,1,0,0.588235294,17,0.615384615,13,1,0,0,5,12
EDFIG5A_VEGFA_18NT,19.56843863,0.808274,0.677574,0.687903,0.0414772,0.0416655,0.0421311,0.0456292,0.0745015,0.143439,0.150062,66.789,,1,0,0.555555556,18,0.615384615,13,1,0,0,5,13
EDFIG5A_VEGFA_19NT,25.6312404,0.170829,0.190825,0.203677,0.212454,0.222126,0.21502,0.156947,0.0483189,0.0475921,0.0247243,66.789,,1,0,0.578947368,19,0.615384615,13,1,0,0,5,14
EDFIG5A_VEGFA_20NT,26.74273373,0.777559,0.0927617,0.100495,0.10613,0.110385,0.115029,0.112903,0.0849403,0.0240622,0.0235569,66.789,,1,0,0.55,20,0.615384615,13,1,0,0,5,15
EDFIG5A_VEGFA_21NT,29.44524487,0.0643446,0.0754636,0.0719221,0.0931691,0.15209,0.166185,0.182336,0.110226,0.0837897,0.0215758,66.789,,1,0,0.523809524,21,0.615384615,13,1,0,0,5,16
EDFIG5A_VEGFA_22NT,29.9435874,0.0103022,0.0810604,0.0941546,0.0771978,0.0834478,0.185964,0.204028,0.224911,0.0956423,0.073783,66.789,,1,0,0.5,22,0.615384615,13,1,0,0,5,17
EDFIG5A_VEGFA_23NT,22.5974209,0.998298,0.52363,0.0915681,0.106191,0,0.0213185,0.212195,0.233806,0.259129,0,66.789,,1,0,0.52173913,23,0.615384615,13,1,0,0,5,18
EDFIG5A_VEGFA_24NT,30.4805352,0.250153,0.278223,0.149382,0.101439,0.117924,0.0612169,0.0629166,0.234485,0.259619,0.289453,66.789,,1,0,0.5,24,0.615384615,13,1,0,0,5,19
EDFIG5A_VEGFA_25NT,25.8804161,0.187803,0.682339,0.691962,0,0.0633163,0.0740049,0.219685,0.230145,0.238038,0.246248,66.789,,1,0,0.52,25,0.615384615,13,1,0,0,5,20
EDFIG5A_VEGFA_26NT,24.5545981,0.685882,0.159494,0.163875,0.199607,0.0611999,0.121712,0.140612,0.186901,0.195804,0.365988,66.789,,1,0,0.5,26,0.615384615,13,1,0,0,5,21
EDFIG5A_VEGFA_27NT,22.41253327,0.943213,0.181218,0.228713,0.247205,0.263261,0.141585,0.213649,0.246559,0.170726,0.0658271,66.789,,1,0,0.518518519,27,0.615384615,13,1,0,0,5,22
EDFIG5A_VEGFA_28NT,25.17256967,0.332466,0.55998,0.577879,0.596195,0.612057,0.625717,0.0252495,0.0364969,0.0422891,0.696887,66.789,,1,0,0.5,28,0.615384615,13,1,0,0,5,23
EDFIG5A_VEGFA_29NT,18.9994549,0.928761,0,0.525536,0.498209,0.163273,0.177656,0.19008,0.145497,0.174805,0.203921,66.789,,1,0,0.517241379,29,0.615384615,13,1,0,0,5,24
EDFIG5A_VEGFA_30NT,20.4709289,0.84271,0.405231,0.37073,0.156545,0.161085,0.165793,0.170204,0.177799,0.17929,0.159232,66.789,,1,0,0.533333333,30,0.615384615,13,1,0,0,5,25
EDFIG5A_VEGFA_31NT,20.3441226,0.90312,0.0498906,0.411528,0.380575,0.0954749,0.135976,0.174007,0.189672,0.203805,0.189439,66.789,,1,0,0.548387097,31,0.615384615,13,1,0,0,5,26
EDFIG5A_VEGFA_8NT,5.900355133,0.0172947,0.206305,0.552641,0.595477,0.630892,0.574172,0.0204238,0.0172503,0.0139542,0.624206,66.789,,1,0,0.5,8,0.615384615,13,1,0,0,5,3
EDFIG5A_VEGFA_9NT,14.7671805,0.220206,0.229343,0.094129,0.36986,0.391391,0.416254,0.376135,0.0179889,0.0281744,0.015552,66.789,,1,0,0.555555556,9,0.615384615,13,1,0,0,5,4
EDFIG5B_DNMT1_10NT,5.100177333,0.173268,0.529952,0.550931,0.558064,0.35156,0.414184,0.44152,0.446472,0.0244642,0.335933,65.144,,1,0,0.5,10,0.615384615,13,1,0,0,5,5
EDFIG5B_DNMT1_11NT,9.992334633,0,0.0109473,0.185444,0.197066,0.296289,0.678472,0.718502,0.761143,0.75599,0.0179047,65.144,,1,0,0.545454545,11,0.615384615,13,1,0,0,5,6
EDFIG5B_DNMT1_12NT,3.479795933,0.94628,0.396175,0.026007,0.180407,0.0108028,0.0170953,0.0391275,0.111005,0.138646,0.139688,65.144,,1,0,0.583333333,12,0.615384615,13,1,0,0,5,7
EDFIG5B_DNMT1_13NT,3.314896767,0.883129,0.270253,0.0157991,0.0451625,0.020264,0.0124099,0.0246557,0.0562039,0.1592,0.170703,65.144,,1,0,0.615384615,13,0.615384615,13,1,0,0,5,8
EDFIG5B_DNMT1_14NT,4.072493,0.946706,0.158437,0.213389,0.0209485,0.0611448,0.0657967,0.0543804,0.0197948,0.0450537,0.127494,65.144,,1,0,0.642857143,14,0.615384615,13,1,0,0,5,9
EDFIG5B_DNMT1_15NT,9.641155033,0.629848,0.0384428,0.17333,0.0254704,0.016672,0.0820421,0.0868462,0.072039,0.142295,0.300394,65.144,,1,0,0.6,15,0.615384615,13,1,0,0,5,10
EDFIG5B_DNMT1_16NT,4.5721781,0.978498,0,0.29809,0.0173975,0,0.033219,0.256305,0.27159,0.228265,0.019011,65.144,,1,0,0.625,16,0.615384615,13,1,0,0,5,11
EDFIG5B_DNMT1_17NT,4.5235015,0.984227,0.667596,0.620007,0.0145225,0,0,0.0248393,0.466981,0.492581,0.420537,65.144,,1,0,0.647058824,17,0.615384615,13,1,0,0,5,12
EDFIG5B_DNMT1_18NT,4.396326,0.980897,0.068523,0.634002,0.595995,0,0,0,0.0356491,0.447159,0.471972,65.144,,1,0,0.666666667,18,0.615384615,13,1,0,0,5,13
EDFIG5B_DNMT1_19NT,9.197167067,0.233834,0.248046,0.262292,0.100337,0.0940263,0.0182761,0,0.0209279,0.126469,0.0429568,65.144,,1,0,0.684210526,19,0.615384615,13,1,0,0,5,14
EDFIG5B_DNMT1_20NT,6.455021167,0.896653,0.725087,0.736974,0.156797,0.022508,0.0329758,0.0354778,0,0.0349477,0.0404145,65.144,,1,0,0.65,20,0.615384615,13,1,0,0,5,15
EDFIG5B_DNMT1_21NT,4.924109533,0.972164,0.0124485,0.39116,0.418574,0.444907,0.029575,0.0367929,0.0145317,0,0.0154554,65.144,,1,0,0.666666667,21,0.615384615,13,1,0,0,5,16
EDFIG5B_DNMT1_22NT,7.795811067,0.638192,0.190179,0.182238,0.351886,0.382497,0.409453,0.0890049,0.0953314,0.145717,0.0193008,65.144,,1,0,0.636363636,22,0.615384615,13,1,0,0,5,17
EDFIG5B_DNMT1_23NT,7.253954233,0.667101,0,0.472189,0.439927,0.336578,0.365475,0.392875,0.203649,0.0760008,0.153684,65.144,,1,0,0.608695652,23,0.615384615,13,1,0,0,5,18
EDFIG5B_DNMT1_24NT,7.015356933,0.244522,0.0375427,0.0705401,0.38355,0.40209,0.440207,0.488243,0.528034,0.195311,0.183841,65.144,,1,0,0.625,24,0.615384615,13,1,0,0,5,19
EDFIG5B_DNMT1_25NT,5.3204225,0.047766,0.182815,0.0484068,0.0403248,0.341176,0.359595,0.435797,0.484201,0.525323,0.342183,65.144,,1,0,0.6,25,0.615384615,13,1,0,0,5,20
EDFIG5B_DNMT1_26NT,4.077400433,0.845731,0.705458,0.0848941,0.587603,0.483005,0.289599,0.307182,0.433554,0.482544,0.523912,65.144,,1,0,0.576923077,26,0.615384615,13,1,0,0,5,21
EDFIG5B_DNMT1_27NT,3.727807067,0.9595,0.0223419,0.0404264,0.189891,0.0414939,0.0367537,0.365407,0.387645,0.477267,0.53582,65.144,,1,0,0.592592593,27,0.615384615,13,1,0,0,5,22
EDFIG5B_DNMT1_28NT,3.066361133,0.468049,0.497088,0.464743,0.447273,0.479429,0.397843,0.26022,0.256859,0.219248,0.123362,65.144,,1,0,0.571428571,28,0.615384615,13,1,0,0,5,23
EDFIG5B_DNMT1_29NT,2.822583433,0.46883,0.550031,0.557693,0.578864,0.624473,0.670588,0.551288,0.3477,0.349668,0.305292,65.144,,1,0,0.586206897,29,0.615384615,13,1,0,0,5,24
EDFIG5B_DNMT1_30NT,2.4073433,0.795905,0.846817,0.900289,0.962846,0.957608,0.974608,0.990601,0.79988,0.432472,0.376201,65.144,,1,0,0.6,30,0.615384615,13,1,0,0,5,25
EDFIG5B_DNMT1_31NT,2.427964233,0,0.755934,0.806697,0.861229,0.922744,0.936254,0.96725,0.990801,0.802311,0.434517,65.144,,1,0,0.580645161,31,0.615384615,13,1,0,0,5,26
EDFIG5B_DNMT1_8NT,6.410003267,0.0881681,0.358898,0.81543,0.910616,0.964265,0.926,0,0.4688,0.672398,0.710498,65.144,,1,0,0.5,8,0.615384615,13,1,0,0,5,3
EDFIG5B_DNMT1_9NT,0.919506033,0.99321,0.955632,0.949105,0.0158143,0.0320864,0.0408828,0.0570648,0.0857437,0.197245,0.185076,65.144,,1,0,0.555555556,9,0.615384615,13,1,0,0,5,4
EDFIG5C_RUNX1_10NT,9.675212467,0,0.218347,0,0.0396112,0.0485962,0,0,0,0,0,57.854,,1,0,0.5,10,0.4,15,1,0,0,5,5
EDFIG5C_RUNX1_11NT,13.54811067,0.90235,0.15409,0,0,0.0572293,0.062134,0,0,0,0,57.854,,1,0,0.454545455,11,0.4,15,1,0,0,5,6
EDFIG5C_RUNX1_12NT,9.811749933,0.995172,0.012226,0.014784,0.0140727,0.0103482,0.0275182,0.0291737,0,0,0,57.854,,1,0,0.5,12,0.4,15,1,0,0,5,7
EDFIG5C_RUNX1_13NT,13.3703284,0.801491,0.32501,0.315594,0.0709165,0.0108949,0,0.014552,0.0210223,0.0170478,0,57.854,,1,0,0.461538462,13,0.4,15,1,0,0,5,8
EDFIG5C_RUNX1_14NT,16.83833867,0.267752,0.288548,0.312668,0.313605,0,0,0.0103109,0.0143581,0.0181605,0.0123154,57.854,,1,0,0.5,14,0.4,15,1,0,0,5,9
EDFIG5C_RUNX1_15NT,18.9168921,0.919961,0.324534,0.218408,0.386707,0.374037,0,0,0,0.0123575,0.0676046,57.854,,1,0,0.466666667,15,0.4,15,1,0,0,5,10
EDFIG5C_RUNX1_16NT,12.61532497,0.993572,0,0.253486,0.27504,0.300489,0.303085,0.0181161,0.0176396,0.0279689,0.0361467,57.854,,1,0,0.5,16,0.4,15,1,0,0,5,11
EDFIG5C_RUNX1_17NT,15.16676467,0.311893,0.344762,0.324579,0.293948,0.31897,0.34661,0.334774,0,0.0157321,0.0166164,57.854,,1,0,0.529411765,17,0.4,15,1,0,0,5,12
EDFIG5C_RUNX1_18NT,12.0988779,0.973654,0.923466,0.949319,0.893823,0.143069,0.156259,0.17194,0.174235,0.0118844,0.173859,57.854,,1,0,0.5,18,0.4,15,1,0,0,5,13
EDFIG5C_RUNX1_19NT,14.6095692,0.0159662,0.195541,0.430916,0.448194,0.414544,0.199644,0.284314,0.202553,0.191092,0,57.854,,1,0,0.473684211,19,0.4,15,1,0,0,5,14
EDFIG5C_RUNX1_20NT,14.28131557,0.968347,0.789656,0.690234,0.118812,0.171676,0.225806,0.308375,0.488233,0.349282,0.176403,57.854,,1,0,0.45,20,0.4,15,1,0,0,5,15
EDFIG5C_RUNX1_21NT,13.94840467,0.0452309,0.0836719,0.0876644,0.150944,0.235431,0.308529,0.412352,0.52135,0.798507,0.24306,57.854,,1,0,0.428571429,21,0.4,15,1,0,0,5,16
EDFIG5C_RUNX1_22NT,11.74787403,0.0561164,0.0742455,0.0829559,0,0.193988,0.276515,0.3717,0.505876,0.539534,0.288946,57.854,,1,0,0.409090909,22,0.4,15,1,0,0,5,17
EDFIG5C_RUNX1_23NT,12.79762867,0,0.0738575,0.0889224,0.0921042,0,0.187414,0.269305,0.379033,0.541512,0.606779,57.854,,1,0,0.391304348,23,0.4,15,1,0,0,5,18
EDFIG5C_RUNX1_24NT,9.077952333,0.998184,0.508429,0.0716024,0.0858403,0.0890755,0,0.0464283,0.226776,0.270222,0.283625,57.854,,1,0,0.416666667,24,0.4,15,1,0,0,5,19
EDFIG5C_RUNX1_25NT,10.01357383,0.626516,0.218593,0.131799,0.0765599,0.0924901,0.0961673,0,0.0517268,0.241516,0.28936,57.854,,1,0,0.4,25,0.4,15,1,0,0,5,20
EDFIG5C_RUNX1_26NT,8.124422667,0.994999,0.0272406,0.258533,0.0282055,0.073869,0.0900624,0.0938574,0,0,0.240487,57.854,,1,0,0.423076923,26,0.4,15,1,0,0,5,21
EDFIG5C_RUNX1_27NT,8.479266267,0.596544,0.63295,0.495207,0.145506,0.144563,0.118626,0.0800025,0.0836216,0.0124924,0.0104595,57.854,,1,0,0.407407407,27,0.4,15,1,0,0,5,22
EDFIG5C_RUNX1_28NT,8.2461153,0.0122786,0.914552,0.932242,0.701844,0.253836,0.252715,0.206844,0.0641598,0.0673335,0.0195426,57.854,,1,0,0.428571429,28,0.4,15,1,0,0,5,23
EDFIG5C_RUNX1_29NT,9.3043748,0.867525,0.134722,0.323099,0.393982,0.314902,0.104528,0.103586,0.083774,0.0672933,0.0707625,57.854,,1,0,0.413793103,29,0.4,15,1,0,0,5,24
EDFIG5C_RUNX1_30NT,8.776428133,0.116218,0.142906,0.156804,0.166936,0.176935,0.125706,0.0966318,0.0946496,0.075677,0.0607728,57.854,,1,0,0.4,30,0.4,15,1,0,0,5,25
EDFIG5C_RUNX1_31NT,9.3483818,0.0543484,0.123371,0.14913,0.16312,0.173879,0.184657,0.159325,0.129166,0.128832,0.102844,57.854,,1,0,0.387096774,31,0.4,15,1,0,0,5,26
EDFIG5C_RUNX1_8NT,1.568916733,0.0118881,0.339983,0.391496,0,0,0,0.106773,0.114374,0.122344,0.126618,57.854,,1,0,0.5,8,0.4,15,1,0,0,5,3
EDFIG5C_RUNX1_9NT,5.560753833,0,0,0.230005,0.24432,0,0,0,0.0280033,0.0299981,0.0320707,57.854,,1,0,0.444444444,9,0.4,15,1,0,0,5,4
EDFIG5D_FANCF_10GT,24.7378948,0.123618,0.204257,0.123485,0,0,0.0619217,0.0706613,0.0474671,0.0845722,0.0886158,60.384,48,0,0,0.470588235,17,0.571428571,14,1,0,0,10,7
EDFIG5D_FANCF_1AG,51.66619157,0.473871,0.490271,0.49252,0,0,0.511575,0.588067,0.642942,0.045808,0.0350441,60.384,48,0,0,0.588235294,17,0.571428571,14,1,0,0,1,16
EDFIG5D_FANCF_1AT,42.34216073,0.4117,0.425962,0.431289,0,0.0104043,0.479014,0.550802,0.602255,0.100467,0.104955,60.384,48,0,0,0.529411765,17,0.571428571,14,1,0,0,1,16
EDFIG5D_FANCF_2CA,40.63336773,0.572735,0.592541,0.590322,0,0,0.565271,0.649685,0.710671,0.0141659,0,60.384,48,0,0,0.470588235,17,0.571428571,14,1,0,0,2,15
EDFIG5D_FANCF_3CG,46.66665293,0.419984,0.434533,0.439972,0,0,0.489089,0.562381,0.614881,0.0378347,0.0394952,60.384,48,0,0,0.529411765,17,0.571428571,14,1,0,0,3,14
EDFIG5D_FANCF_3CT,41.19793577,0.598379,0.619125,0.627646,0,0,0.693491,0.797339,0.869793,0.0132055,0.0136376,60.384,48,0,0,0.470588235,17,0.571428571,14,1,0,0,3,14
EDFIG5D_FANCF_4TA,30.05655277,0.432092,0.447064,0.452976,0,0,0.503868,0.5794,0.629623,0.210117,0.217806,60.384,48,0,0,0.529411765,17,0.571428571,14,1,0,0,4,13
EDFIG5D_FANCF_4TG,36.75678407,0.335524,0.347138,0.351007,0,0,0.39063,0.449201,0.491397,0.321288,0.332195,60.384,48,0,0,0.588235294,17,0.571428571,14,1,0,0,4,13
EDFIG5D_FANCF_5GA,50.45347583,0.25832,0.267249,0.269159,0,0,0.295554,0.339867,0.372124,0.308422,0.312961,60.384,48,1,0,0.470588235,17,0.571428571,14,1,0,0,5,12
EDFIG5D_FANCF_6GC,64.12354387,0.584036,0.604292,0.614186,0,0,0.691861,0.795478,0.863821,0.19399,0.202751,60.384,48,1,0,0.529411765,17,0.571428571,14,1,0,0,6,11
EDFIG5D_FANCF_7AC,27.5680605,0.489899,0.506833,0.46618,0,0,0.328125,0.376821,0.412474,0.131089,0.391571,60.384,48,0,0,0.588235294,17,0.571428571,14,1,0,0,7,10
EDFIG5D_FANCF_8TC,33.5510727,0.272768,0.282168,0.277368,0,0,0.295871,0.379488,0.404529,0.422301,0.439104,60.384,48,0,0,0.588235294,17,0.571428571,14,1,0,0,8,9
EDFIG5E_EMX1_2AC,15.09734657,0.648914,0.773024,0.822762,0.855998,0.888317,0.923844,0.941649,0.639712,0.694078,0.843384,69.541,53,0,0,0.6875,16,0.5,14,1,0,0,2,14
EDFIG5E_EMX1_2AT,6.809499333,0.675967,0.805251,0.857065,0.891694,0.925445,0.962865,0.982766,0.614132,0.689569,0.837968,69.541,53,0,0,0.625,16,0.5,14,1,0,0,2,14
EDFIG5E_EMX1_3AG,5.195643967,0.672006,0.800533,0.852043,0.886467,0.920014,0.957182,0.976837,0.614516,0.688208,0.836313,69.541,53,0,0,0.6875,16,0.5,14,1,0,0,3,13
EDFIG5E_EMX1_4GC,6.976854867,0.680578,0.810744,0.862911,0.897777,0.931763,0.969458,0.989613,0.608621,0.685814,0.833405,69.541,53,0,0,0.625,16,0.5,14,1,0,0,4,12
EDFIG5E_EMX1_5GA,19.58006607,0.680048,0.810113,0.862239,0.897077,0.931016,0.968583,0.988561,0.602561,0.675083,0.820363,69.541,53,1,0,0.5625,16,0.5,14,1,0,0,5,11
EDFIG5E_EMX1_5GT,30.25208517,0.679877,0.809908,0.862022,0.896851,0.930789,0.968378,0.988365,0.602114,0.668721,0.812624,69.541,53,1,0,0.5625,16,0.5,14,1,0,0,5,11
EDFIG5E_EMX1_7CA,2.5738413,0.589338,0.702049,0.747151,0.77713,0.801089,0.808719,0.796953,0.593277,0.199588,0.196679,69.541,53,0,0,0.5625,16,0.5,14,1,0,0,7,9
EDFIG5E_EMX1_8TA,1.700421367,0.56386,0.671703,0.714924,0.74381,0.772075,0.803602,0.818438,0.632833,0.19314,0.653112,69.541,53,0,0,0.625,16,0.5,14,1,0,0,8,8
EDFIG5E_EMX1_8TC,1.416888867,0.538999,0.642086,0.683396,0.710986,0.737918,0.767694,0.780615,0.537304,0.607129,0.737434,69.541,53,0,0,0.6875,16,0.5,14,1,0,0,8,8
EDFIG5E_EMX1_8TG,1.216608467,0.68292,0.813534,0.865883,0.900876,0.935165,0.973888,0.996603,0.972911,0.990019,0.524131,69.541,53,0,0,0.6875,16,0.5,14,1,0,0,8,8
EDFIG5E_EMX1_9CG,1.4257831,0.5675,0.676037,0.719529,0.748547,0.776594,0.80067,0.803466,0.649969,0.796234,0.892858,69.541,53,0,0,0.625,16,0.5,14,1,0,0,9,7
EDFIG5E_EMX1_9CT,1.022931533,0.650242,0.774605,0.824448,0.857759,0.890378,0.927154,0.947525,0.868091,0.712197,0.877251,69.541,53,0,0,0.5625,16,0.5,14,1,0,0,9,7
EDFIG5F_DNMT1_1AC,28.3139148,0.020244,0.0210895,0.35631,0.377811,0.391803,0,0,0.166429,0.19279,0.374763,65.144,49,0,0,0.727272727,11,0.615384615,13,1,0,0,1,10
EDFIG5F_DNMT1_1AG,31.24445513,0.0177218,0.0230753,0.391972,0.416552,0.431509,0,0.0176082,0.0573297,0.0593793,0.131417,65.144,49,0,0,0.727272727,11,0.615384615,13,1,0,0,1,10
EDFIG5F_DNMT1_2CA,1.095687467,0.019398,0.0293903,0.499112,0.531104,0.474879,0.101437,0.0661592,0.372804,0.514991,0.555725,65.144,49,0,0,0.545454545,11,0.615384615,13,1,0,0,2,9
EDFIG5F_DNMT1_2CG,15.15864083,0.0171205,0.0259891,0.441473,0.469882,0.483078,0,0.0215847,0.0253862,0.0337881,0.030789,65.144,49,0,0,0.636363636,11,0.615384615,13,1,0,0,2,9
EDFIG5F_DNMT1_2CT,16.6069018,0.0163669,0.0248462,0.422057,0.448821,0.462491,0.0297594,0.0467925,0.0504604,0.0577763,0.0889295,65.144,49,0,0,0.545454545,11,0.615384615,13,1,0,0,2,9
EDFIG5F_DNMT1_3AT,23.31083277,0.0360475,0.0375524,0.451621,0.480949,0.500084,0,0,0.0161447,0.0204364,0.029546,65.144,49,0,0,0.636363636,11,0.615384615,13,1,0,0,3,8
EDFIG5F_DNMT1_4GA,18.56877393,0.0284471,0.0212211,0.360466,0.38213,0.394949,0.389348,0.420637,0.446332,0.472508,0.533826,65.144,49,0,0,0.545454545,11,0.615384615,13,1,0,0,4,7
EDFIG5F_DNMT1_5GT,35.82032713,0,0.0109473,0.185444,0.197066,0.296289,0.678472,0.718502,0.761143,0.75599,0.0179047,65.144,49,1,0,0.545454545,11,0.615384615,13,1,0,0,5,6
EDFIG5F_DNMT1_6GC,42.0877944,0.0436233,0.0241992,0.401114,0.426661,0.445914,0.415271,0.439791,0.465547,0.387931,0.207781,65.144,49,1,0,0.636363636,11,0.615384615,13,1,0,0,6,5
EDFIG5F_DNMT1_8TA,22.82311117,0.228422,0.242303,0.256189,0.0965107,0.0898837,0.0111395,0.0183404,0.0638058,0.0666921,0.0580234,65.144,49,0,0,0.736842105,19,0.615384615,13,1,0,0,8,11
EDFIG5F_DNMT1_8TC,24.22839013,0.162699,0.172848,0.182769,0.0958528,0.0892689,0.0111395,0,0.0194651,0.0203815,0.0247326,65.144,49,0,0,0.789473684,19,0.615384615,13,1,0,0,8,11
EDFIG5F_DNMT1_8TG,16.47152113,0.350883,0.372076,0.393513,0.0899247,0.0833977,0.0111395,0,0.0100355,0.0109903,0.0143482,65.144,49,0,0,0.789473684,19,0.615384615,13,1,0,0,8,11
EDFIG6A_EMX1_PE2_C5,14.12420653,0.632452,0.753412,0.801882,0.834255,0.865385,0.898369,0.913199,0.624586,0.517768,0.628971,69.541,,1,0,0.5625,16,0.5,14,1,0,0,6,10
